portfolio,signal_id,ticker,isu_cd,market,name,signal_date,scheduled_execution_date,fast_score,pattern_score,ranking,execution_result
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041190_KR7041190000_KOSDAQ_01,041190,KR7041190000,KOSDAQ,우리기술투자,2025-06-13,2025-06-16,72.74,,4,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_007660_KR7007660004_KOSPI_01,007660,KR7007660004,KOSPI,이수페타시스,2025-06-13,2025-06-16,72.04,,5,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_352820_KR7352820005_KOSPI_02,352820,KR7352820005,KOSPI,하이브,2025-06-20,2025-06-23,80.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012330_KR7012330007_KOSPI_01,012330,KR7012330007,KOSPI,현대모비스,2025-06-20,2025-06-23,77.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_018260_KR7018260000_KOSPI_01,018260,KR7018260000,KOSPI,삼성에스디에스,2025-06-20,2025-06-23,72.74,,3,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_064760_KR7064760002_KOSDAQ_01,064760,KR7064760002,KOSDAQ,티씨케이,2025-06-20,2025-06-23,70.79,,4,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_194370_KR7194370003_KOSPI_01,194370,KR7194370003,KOSPI,제이에스코퍼레이션,2025-07-04,2025-07-07,80.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_001120_KR7001120005_KOSPI_01,001120,KR7001120005,KOSPI,LX인터내셔널,2025-07-04,2025-07-07,78.54,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_114090_KR7114090004_KOSPI_01,114090,KR7114090004,KOSPI,GKL,2025-07-04,2025-07-07,77.99,,3,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_002790_KR7002790004_KOSPI_02,002790,KR7002790004,KOSPI,아모레퍼시픽홀딩스,2025-07-04,2025-07-07,75.74,,4,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009160_KR7009160003_KOSPI_01,009160,KR7009160003,KOSPI,SIMPAC,2025-07-11,2025-07-14,79.3,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_007690_KR7007690001_KOSPI_01,007690,KR7007690001,KOSPI,국도화학,2025-07-18,2025-07-21,72.74,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_015860_KR7015860000_KOSPI_01,015860,KR7015860000,KOSPI,일진홀딩스,2025-08-01,2025-08-04,80.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_240810_KR7240810002_KOSDAQ_01,240810,KR7240810002,KOSDAQ,원익IPS,2025-08-22,2025-08-25,80.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_064960_KR7064960008_KOSPI_01,064960,KR7064960008,KOSPI,SNT모티브,2025-08-22,2025-08-25,80.74,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_084370_KR7084370006_KOSDAQ_02,084370,KR7084370006,KOSDAQ,유진테크,2025-08-22,2025-08-25,76.04,,3,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_014680_KR7014680003_KOSPI_01,014680,KR7014680003,KOSPI,한솔케미칼,2025-08-29,2025-09-01,73.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_230360_KR7230360000_KOSDAQ_01,230360,KR7230360000,KOSDAQ,에코마케팅,2025-09-12,2025-09-15,80.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_086450_KR7086450004_KOSDAQ_01,086450,KR7086450004,KOSDAQ,동국제약,2025-09-12,2025-09-15,79.3,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_114810_KR7114810005_KOSDAQ_01,114810,KR7114810005,KOSDAQ,한솔아이원스,2025-09-12,2025-09-15,77.99,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_000990_KR7000990002_KOSPI_01,000990,KR7000990002,KOSPI,DB하이텍,2025-09-19,2025-09-22,77.99,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_080220_KR7080220007_KOSDAQ_01,080220,KR7080220007,KOSDAQ,제주반도체,2025-09-19,2025-09-22,72.74,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_036200_KR7036200004_KOSDAQ_01,036200,KR7036200004,KOSDAQ,유니셈,2025-09-26,2025-09-29,80.99,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_131290_KR7131290009_KOSDAQ_01,131290,KR7131290009,KOSDAQ,티에스이,2025-10-10,2025-10-13,80.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101490_KR7101490001_KOSDAQ_01,101490,KR7101490001,KOSDAQ,에스앤에스텍,2025-10-10,2025-10-13,77.74,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_252990_KR7252990007_KOSDAQ_01,252990,KR7252990007,KOSDAQ,샘씨엔에스,2025-10-10,2025-10-13,75.74,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_005290_KR7005290002_KOSDAQ_02,005290,KR7005290002,KOSDAQ,동진쎄미켐,2025-10-10,2025-10-13,72.74,,4,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_281820_KR7281820001_KOSPI_01,281820,KR7281820001,KOSPI,케이씨텍,2025-10-17,2025-10-20,73.24,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_058470_KR7058470006_KOSDAQ_02,058470,KR7058470006,KOSDAQ,리노공업,2025-10-17,2025-10-20,72.74,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_171090_KR7171090004_KOSDAQ_01,171090,KR7171090004,KOSDAQ,선익시스템,2025-10-31,2025-11-03,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_348210_KR7348210006_KOSDAQ_01,348210,KR7348210006,KOSDAQ,넥스틴,2025-10-31,2025-11-03,72.24,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_241710_KR7241710003_KOSDAQ_01,241710,KR7241710003,KOSDAQ,코스메카코리아,2025-11-07,2025-11-10,70.29,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_007070_KR7007070006_KOSPI_01,007070,KR7007070006,KOSPI,GS리테일,2025-11-14,2025-11-17,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_068270_KR7068270008_KOSPI_01,068270,KR7068270008,KOSPI,셀트리온,2025-11-14,2025-11-17,77.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_161390_KR7161390000_KOSPI_01,161390,KR7161390000,KOSPI,한국타이어앤테크놀로지,2025-11-14,2025-11-17,74.99,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_004170_KR7004170007_KOSPI_02,004170,KR7004170007,KOSPI,신세계,2025-11-14,2025-11-17,74.49,,4,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_001060_KR7001060003_KOSPI_02,001060,KR7001060003,KOSPI,JW중외제약,2025-11-28,2025-12-01,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_001390_KR7001390004_KOSPI_01,001390,KR7001390004,KOSPI,KG케미칼,2025-11-28,2025-12-01,75.49,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_093320_KR7093320000_KOSDAQ_02,093320,KR7093320000,KOSDAQ,케이아이엔엑스,2025-11-28,2025-12-01,72.74,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_195870_KR7195870001_KOSPI_02,195870,KR7195870001,KOSPI,해성디에스,2025-12-05,2025-12-08,75.74,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_036890_KR7036890002_KOSDAQ_02,036890,KR7036890002,KOSDAQ,진성티이씨,2025-12-12,2025-12-15,79.3,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_015750_KR7015750003_KOSDAQ_02,015750,KR7015750003,KOSDAQ,성우하이텍,2025-12-12,2025-12-15,77.24,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009160_KR7009160003_KOSPI_02,009160,KR7009160003,KOSPI,SIMPAC,2025-12-19,2025-12-22,80.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_033240_KR7033240003_KOSPI_01,033240,KR7033240003,KOSPI,자화전자,2026-01-02,2026-01-05,74.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051600_KR7051600005_KOSPI_02,051600,KR7051600005,KOSPI,한전KPS,2026-01-16,2026-01-19,79.3,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_237690_KR7237690003_KOSDAQ_02,237690,KR7237690003,KOSDAQ,에스티팜,2026-01-16,2026-01-19,78.49,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_031980_KR7031980006_KOSDAQ_01,031980,KR7031980006,KOSDAQ,피에스케이홀딩스,2026-01-16,2026-01-19,77.99,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_126720_KR7126720002_KOSPI_01,126720,KR7126720002,KOSPI,수산인더스트리,2026-01-23,2026-01-26,70.56,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051500_KR7051500007_KOSDAQ_01,051500,KR7051500007,KOSDAQ,CJ프레시웨이,2026-02-06,2026-02-09,79.19,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_008930_KR7008930000_KOSPI_01,008930,KR7008930000,KOSPI,한미사이언스,2026-02-06,2026-02-09,71.69,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_035600_KR7035600006_KOSDAQ_02,035600,KR7035600006,KOSDAQ,KG이니시스,2026-02-20,2026-02-23,74.49,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_195940_KR7195940002_KOSDAQ_01,195940,KR7195940002,KOSDAQ,HK이노엔,2026-02-27,2026-03-03,80.74,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_060980_KR7060980000_KOSPI_03,060980,KR7060980000,KOSPI,HL홀딩스,2026-02-27,2026-03-03,68.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101160_KR7101160000_KOSDAQ_02,101160,KR7101160000,KOSDAQ,월덱스,2026-03-20,2026-03-23,80.74,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_003000_KR7003000007_KOSPI_01,003000,KR7003000007,KOSPI,부광약품,2026-03-20,2026-03-23,79.42,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_093050_KR7093050003_KOSPI_04,093050,KR7093050003,KOSPI,LF,2026-03-20,2026-03-23,77.74,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_213420_KR7213420003_KOSDAQ_01,213420,KR7213420003,KOSDAQ,덕산네오룩스,2026-03-27,2026-03-30,71.69,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_013030_KR7013030002_KOSDAQ_02,013030,KR7013030002,KOSDAQ,하이록코리아,2026-04-10,2026-04-13,80.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_007690_KR7007690001_KOSPI_02,007690,KR7007690001,KOSPI,국도화학,2026-04-17,2026-04-20,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_161890_KR7161890009_KOSPI_02,161890,KR7161890009,KOSPI,한국콜마,2026-04-17,2026-04-20,77.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_074600_KR7074600008_KOSDAQ_01,074600,KR7074600008,KOSDAQ,원익QnC,2026-04-17,2026-04-20,75.49,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_178920_KR7178920005_KOSPI_01,178920,KR7178920005,KOSPI,PI첨단소재,2026-04-17,2026-04-20,75.49,,4,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_020000_KR7020000006_KOSPI_01,020000,KR7020000006,KOSPI,한섬,2026-04-17,2026-04-20,72.49,,5,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_089980_KR7089980007_KOSDAQ_01,089980,KR7089980007,KOSDAQ,상아프론테크,2026-04-17,2026-04-20,70.24,,6,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_112610_KR7112610001_KOSPI_03,112610,KR7112610001,KOSPI,씨에스윈드,2026-04-24,2026-04-27,75.49,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009450_KR7009450008_KOSPI_03,009450,KR7009450008,KOSPI,경동나비엔,2026-05-08,2026-05-11,76.04,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_453340_KR7453340002_KOSPI_01,453340,KR7453340002,KOSPI,현대그린푸드,2026-05-15,2026-05-18,80.32,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_028670_KR7028670008_KOSPI_02,028670,KR7028670008,KOSPI,팬오션,2026-05-15,2026-05-18,75.49,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_021240_KR7021240007_KOSPI_02,021240,KR7021240007,KOSPI,코웨이,2026-05-15,2026-05-18,74.49,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_096530_KR7096530001_KOSDAQ_01,096530,KR7096530001,KOSDAQ,씨젠,2026-05-15,2026-05-18,68.19,,4,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_000430_KR7000430009_KOSPI_01,000430,KR7000430009,KOSPI,대원강업,2026-06-12,2026-06-15,76.67,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_383220_KR7383220001_KOSPI_01,383220,KR7383220001,KOSPI,F&F,2026-06-12,2026-06-15,64.99,,2,EXECUTED
